feature,count,non_na_ratio,finite_ratio,zero_ratio,mean,std,median,skew,kurtosis,p005,p01,p05,p95,p99,p995,min,max
fll_spike_kama,44809,0.9999776835527784,0.9999776835527784,0.0,0.005175550167040176,0.07618765829800153,-0.005954110100582767,1.5224939076483626,6.014443812226421,-0.16051673450225815,-0.14301095775476905,-0.09431157440432499,0.1422687344035575,0.26245685106778954,0.32051735078266463,-0.2688663069451563,0.7529690995452916
fsl_spike_kama,44809,0.9999776835527784,0.9999776835527784,0.0,0.006326312516661299,0.0773375244454765,-0.004744865340320807,3.293595991981573,40.728270493782816,-0.1625580930407377,-0.14120753961902016,-0.09018113417948681,0.13456041602618107,0.2531331088948065,0.30847413046673416,-0.2388904632641367,1.3865829600189312
fll_velocity_gaussian,44809,0.9999776835527784,0.9999776835527784,0.0,-5.772500024760676e-06,0.014006854327812028,-0.002640912962019293,1.5030890652974007,4.117837909258014,-0.020057294286340524,-0.0191955528462414,-0.016643627536802395,0.02617929571520542,0.047159824518757075,0.055529116615183595,-0.022411506864012498,0.1373123353224195
fll_acceleration_gaussian,44808,0.9999553671055568,0.9999553671055568,0.0,-1.2864963402354302e-06,0.004754358454630952,-0.00032978870707478514,1.3196536588476773,8.065110400450237,-0.013261197021790856,-0.01129138042299007,-0.006698591879228888,0.008005500021033046,0.01624298299841126,0.020430221331932317,-0.03212101806996559,0.05472258002032282
fsl_velocity_gaussian,44809,0.9999776835527784,0.9999776835527784,0.0,6.9140552572553154e-06,0.01318142818206734,-0.0025424310280439677,1.8670370551801254,14.147808418658007,-0.019040730798702183,-0.01834365793847928,-0.01578411548461025,0.024638542823079753,0.04272172235052133,0.05084263653188727,-0.021450125484111515,0.30520949916461015
fsl_acceleration_gaussian,44808,0.9999553671055568,0.9999553671055568,0.0,-6.073224366152827e-06,0.004465031199928595,-0.00032420920408537945,0.11061687010703217,56.03119742322264,-0.012465396552041062,-0.010450382050918217,-0.006132566805768613,0.00737927496721458,0.01472753328817035,0.01824046116660406,-0.16785102501139826,0.08236717668662918
trend_pressure,44806,0.9999107342111135,0.9999107342111135,2.231843949471053e-05,0.009062321894774255,1.0110669665536025,0.01428646358550547,-0.01666900754822055,0.4304145901846823,-2.739139568516859,-2.511384063977333,-1.7086236222020776,1.7186008795565193,2.528740891358385,2.7571897911949343,-5.4359968023821175,3.931824781398398
kalman_slope,44810,1.0,1.0,2.2316447221602322e-05,1.7150751179878252e-05,0.001482423859071435,2.0426365920730854e-05,-0.2593428905538182,4.8548735556951765,-0.005429603818104286,-0.00449375807167328,-0.002329700651069408,0.002347867841849362,0.004223866490816588,0.0050406377871194145,-0.010805866268600266,0.009282347922843524
vol_adaptive,44802,0.9998214684222272,0.9998214684222272,0.0,0.0053381981961084035,0.0035520716746292114,0.004490089949555611,3.1702868442605245,24.375944439563618,0.0009100531200097462,0.0010800114863697878,0.0016892719866286425,0.011608876644580105,0.018331386112074625,0.02145163605238653,0.0003954726740885248,0.07236568222875656
