time,fll_spike_kama,fsl_spike_kama,fll_velocity_gaussian,fll_acceleration_gaussian,fsl_velocity_gaussian,fsl_acceleration_gaussian,trend_pressure,kalman_slope,vol_adaptive
2024-01-01 10:00:00+00:00,2.1228586148150064,0.5508234914754262,-0.008714168180127685,-0.012249455064247072,0.014091150850872633,-0.025066026200736474,-0.37938669413088516,0.00025412889129637015,0.00198332250622809
2024-01-01 10:30:00+00:00,1.8226158590410193,0.2622763362542293,-0.03062537534428697,-0.04382241432831857,-0.01140969402215719,-0.05100168974605965,-0.29922673724751514,0.00016289737982161617,0.0019459380757593447
2024-01-01 11:00:00+00:00,1.7139060099092456,0.19144669764816302,-0.028295761956637328,0.0046592267752992855,-0.014856551377993452,-0.006893714711672522,0.10493311449575994,0.00025920363863287163,0.0020221736193041235
2024-01-01 11:30:00+00:00,1.347345945142086,0.14619683817469864,-0.0343351136082882,-0.012078703303301741,-0.009939745992175453,0.009833610771635998,0.4887651576977969,0.000303623627576528,0.0019738789264453858
2024-01-01 12:00:00+00:00,1.1590792219365724,-0.12521961979522558,-0.02820124377128684,0.012267739674002714,-0.01372393969327268,-0.007568387402194454,-0.1332231593219742,0.00026978940714481703,0.001975684149161963
2024-01-01 12:30:00+00:00,1.2472908691672695,0.7687517208180877,-0.009815290755330455,0.03677190603191277,0.03699692397834775,0.10144172734324086,-0.28712198205086037,0.0001879614118429102,0.0018682095969912564
2024-01-01 13:00:00+00:00,1.4238816911819412,0.3986824800347969,0.0066995080672561935,0.0330295976451733,0.007392457643702291,-0.05920893266929092,0.06963946372190506,0.00019392004153503682,0.0018623185501792094
2024-01-01 13:30:00+00:00,1.5053960759197886,0.09570146322832151,0.011048263822284243,0.0086975115100561,-0.017778793429619855,-0.05034250214664429,0.610344811706239,0.00024356301157387147,0.0018014581047148994
2024-01-01 14:00:00+00:00,1.7376268799746748,-0.2405369357370403,0.02040853919873256,0.018720550752896636,-0.02602598098975825,-0.016494375120276794,0.2232603376732936,0.00033168660506268993,0.0017885835398141346
2024-01-01 14:30:00+00:00,1.5090990318675686,-0.5944521745441195,-0.0012282760793937975,-0.04327363055625272,-0.023684940445821555,0.004682081087873394,0.62521277151521,0.0004492381387726066,0.0017004083803853001
2024-01-01 15:00:00+00:00,1.3873627625659277,0.44663458505697123,-0.011932513854215218,-0.02140847554964284,0.025334919987762113,0.09803972086716733,1.9184265666081382,0.0008223179523319129,0.0020471871443221356
2024-01-01 15:30:00+00:00,1.3110362759194532,0.5009271991038667,-0.01178983199578415,0.0002853637168621359,0.027070979577777612,0.0034721191800309997,1.881628817667269,0.0010280115723762663,0.002064125515359738
2024-01-01 16:00:00+00:00,1.1845354740863776,0.6246010683343572,-0.011315257869141351,0.0009491482532855977,0.021227826235947184,-0.011686306683660858,1.2943589756747886,0.0010857204732991333,0.002088069486118212
2024-01-01 16:30:00+00:00,0.9400537352904353,0.38972597519256635,-0.014569312048607341,-0.00650810835893198,-0.004133416886520941,-0.05072248624493625,0.6687168068600223,0.000987304857912874,0.0021097825639170144
2024-01-01 17:00:00+00:00,1.0684588475328551,0.6512196555934446,-0.004327553958338642,0.020483516180537398,0.007899862538916919,0.02406655885087572,0.7861132510409077,0.0009700689836748293,0.002026661199591422
2024-01-01 17:30:00+00:00,1.447186128218605,0.6209084081720986,0.01648893445687112,0.04163297683041953,0.005890633737609952,-0.004018457602613934,1.139579888759262,0.0010860880054768406,0.0020955185847136926
2024-01-01 18:00:00+00:00,1.4700142147442314,0.37935023885502783,0.014354977355823056,-0.004267914202096129,-0.011698106697018512,-0.03517748086925693,-0.05351395098665919,0.001128818582470157,0.0020550870678800104
2024-01-01 18:30:00+00:00,1.278077755142634,0.4069691543081877,-0.0026925474544362282,-0.03409504962051857,-0.008629962103039665,0.006136289187957694,-0.28278610475448124,0.0010141668318608158,0.002130149527734572
2024-01-01 19:00:00+00:00,1.2867799665904254,0.0619468679117488,-0.004929943707344786,-0.004474792505817116,-0.019411070438387204,-0.021562216670695078,-0.43784838540777854,0.0007848336606265805,0.0022122420585013506
2024-01-01 19:30:00+00:00,1.1174443031173307,0.15457105595005732,-0.009590799128775876,-0.00932171084286218,-0.008811477628031666,0.021199185620711075,0.32477768419982705,0.0006781159093875833,0.0022280543975012916
2024-01-01 20:00:00+00:00,1.3644375416597796,0.06211209179449948,0.004679560894973928,0.028540720047499607,-0.005910008683400997,0.005802937889261339,0.3871199310230413,0.0006806488004515652,0.002251145034524684
2024-01-01 20:30:00+00:00,1.606928015803697,0.6382754050703245,0.01879038766745346,0.028221653544959063,0.026730493675444958,0.06528100471769191,0.0856985908809609,0.0007387922198139552,0.0022535212831420303
2024-01-01 21:00:00+00:00,1.7498751996146753,0.7318884687143454,0.02193427651578221,0.006287777696657504,0.02792179608011157,0.002382604809333222,-0.21166776010219518,0.0006708241530992841,0.0019187819315321852
2024-01-01 21:30:00+00:00,1.5518341031103509,0.36927068623376363,-0.00041232099522717225,-0.04469319502201877,-0.008102057356680126,-0.07204770687358339,0.3658947175305422,0.0006325198973875985,0.0019002100415096259
2024-01-01 22:00:00+00:00,1.336485494545069,0.08347696426081797,-0.01650886317084696,-0.032193084351239576,-0.025319647407081078,-0.034435180100801904,0.8762862007315071,0.0006019502960159129,0.0018645471804331739
2024-01-01 22:30:00+00:00,1.6519193413934345,0.8532690066952829,0.005426521442832066,0.04387076922735805,0.028072098351686878,0.10678349151753591,0.6605993579508125,0.0005922093961302811,0.0017868096792140102
2024-01-01 23:00:00+00:00,1.4565273532558538,0.5851839360215184,-0.0028791529289887013,-0.016611348743641535,0.008407953012821795,-0.039328290677730166,0.7507266391938066,0.0006887590213181498,0.001810406884038112
2024-01-01 23:30:00+00:00,1.403393803735255,0.22740700745190134,-0.006493951119126193,-0.007229596380274983,-0.020329636695931658,-0.057475179417506905,0.5710024251508714,0.000774250913923412,0.0017248817922329326
2024-01-02 00:00:00+00:00,1.4381304731275222,0.3861480753553853,-0.002565640757888163,0.00785662072247606,-0.009483851722249817,0.02169156994736368,1.3506650196837156,0.0009118217021680337,0.0017373061567518533
2024-01-02 00:30:00+00:00,1.33070530468483,0.7044997795092723,-0.004032753928660579,-0.002934226341544832,0.017764747845105663,0.05449719913471096,1.2732470605129127,0.0010008968856562057,0.001636178033946825
2024-01-02 01:00:00+00:00,1.4960382638060383,0.47187978635466554,0.00761890985745399,0.023303327572229138,0.001687545662117984,-0.03215440436597536,1.3793274510313922,0.0010811162105954413,0.0015569301167521177
2024-01-02 01:30:00+00:00,1.1081320623794517,0.4484576159753304,-0.010646643441870635,-0.03653110659864925,-0.004763458600536757,-0.012902008525309483,1.6115324079719504,0.0011996144729936426,0.0015455900950089381
2024-01-02 02:00:00+00:00,1.2670957300190562,0.2998599066269588,-0.002515873356677689,0.01626154017038589,-0.011554771372207867,-0.01358262554334222,0.22696582840656476,0.0010556513714342812,0.0016906365909678603
2024-01-02 02:30:00+00:00,1.002756840374797,0.4218774960561391,-0.009742808526897725,-0.014453870340440073,-0.000809631315653328,0.021490280113109078,-0.05728856738974666,0.0008725536975417397,0.001658901830563929
2024-01-02 03:00:00+00:00,0.8892865390457422,0.14142644297387216,-0.010767786876483582,-0.002049956699171712,-0.011233130014482465,-0.020846997397658273,-0.7734377423405169,0.0006438546951055887,0.0016407329348820244
2024-01-02 03:30:00+00:00,1.0174755224194243,0.1667500160852358,-0.0007543938450975535,0.020026786062772056,-0.00759677851769075,0.00727270299358343,-1.1926535259740523,0.0003634230569631303,0.001689915927259195
2024-01-02 04:00:00+00:00,0.6563998719247168,0.4465898816839525,-0.010097799176217198,-0.01868681066223929,0.01106313500424154,0.03731982704386458,-1.5496722353414258,0.00010150597608685864,0.0016981251989222393
2024-01-02 04:30:00+00:00,0.718667372528235,0.2261210629840565,-0.005163072489277568,0.009869453373879261,-0.0013197569509528356,-0.02476578391038875,-0.963982965896159,0.0001053668173322163,0.00192322463822928
2024-01-02 05:00:00+00:00,0.6839818622452942,0.4443320309854747,-0.0019938367823347375,0.00633847141388566,0.0075435201840838295,0.01772655427007333,-0.6052835183328011,-1.4157388593670337e-05,0.001933348361504104
2024-01-02 05:30:00+00:00,0.7443939666482534,0.48801871080753884,0.0019631640474798567,0.007914001659629188,0.008773436136832596,0.0024598319054975337,0.12154804809538886,2.8777137021998144e-05,0.0020323867981307323
2024-01-02 06:00:00+00:00,0.6744727778759765,0.15046031856610637,0.0002513831654485932,-0.003423561764062527,-0.012225441700961279,-0.04199775567558775,-0.5112328430902003,-0.0001716515453745232,0.00225217081775672
2024-01-02 06:30:00+00:00,0.8027329517875526,-0.08652171473059657,0.004480131251814581,0.008457496172731976,-0.02033891423538646,-0.016226945068850362,-0.36314691176547625,-0.0003660222157076423,0.002241401696287374
2024-01-02 07:00:00+00:00,0.6540184307019444,0.2365002514456296,-0.0007505102609119824,-0.010461283025453127,0.0008536266053872504,0.04238508168154742,-0.13803777388113628,-0.0004816876833760433,0.0022289568328088447
2024-01-02 07:30:00+00:00,0.7121374344794018,-0.01585983514489003,0.0011965051299104162,0.003894030781644797,-0.005017218509827129,-0.011741690230428758,-0.6266859525510342,-0.0004756547175651565,0.002218366787995909
2024-01-02 08:00:00+00:00,0.8284970414029066,-0.41028789544451966,0.006254432431944318,0.010115854604067803,-0.01669556029711354,-0.023356683574572823,0.22105194129680672,-0.0003597068299349887,0.00211934100770502
2024-01-02 08:30:00+00:00,1.2424876736566814,-0.19470479136300858,0.025347792142890443,0.03818671942189225,-0.005601018367079436,0.02218908386006821,0.12544751083331612,-0.00015178853835790167,0.0021715100793731385
2024-01-02 09:00:00+00:00,1.5083118607855857,-0.10218750694877926,0.037635339617644065,0.024575094949507242,0.002731502554490131,0.016665041843139133,0.8465913376936369,-3.716983104133824e-05,0.002157914416095597
2024-01-02 09:30:00+00:00,1.0804925218140644,0.20639602957781383,-0.0014299859365003997,-0.07813065110828893,0.015506954844624152,0.02555090458026804,0.7710005773130842,-1.2567029314371463e-05,0.0021373743905395326
2024-01-02 10:00:00+00:00,1.3230011566899917,0.5676262652558939,0.007432446820678701,0.0177248655143582,0.030596419014835827,0.03017892834042335,1.1162680541763896,0.00012501901064925934,0.0021828475828258934
2024-01-02 10:30:00+00:00,0.9782690666271914,0.4226421603192052,-0.012625359009591997,-0.040115611660541395,0.010666290485873253,-0.03986025705792515,0.709252759181802,0.00020008775979504272,0.001983426324892558
2024-01-02 11:00:00+00:00,0.8724684562705513,0.37976472085409835,-0.015638074272277494,-0.006025430525370995,-0.0012529766116635699,-0.023838534195073646,-0.3167853394910462,7.56632549347761e-05,0.0020777301872857944
2024-01-02 11:30:00+00:00,0.5019808941662987,0.023121341734857515,-0.023281079910579802,-0.015286011276604616,-0.01927997094853874,-0.03605398867375034,-1.2472639193487431,-0.0001778165895302964,0.002079232105520028
2024-01-02 12:00:00+00:00,0.11504721426391176,-0.09701034818695262,-0.0253204513684427,-0.004078742915725797,-0.018203980804007994,0.0021519802890614947,-1.5268559280390102,-0.0004931998843735071,0.0019211588121236353
2024-01-02 12:30:00+00:00,1.4419551298703381,0.9064243529328646,0.05049640571647657,0.15163371416983853,0.04925800684169149,0.13492397529139896,-1.0458766824878698,-0.0006514733137297671,0.0019486051302927943
2024-01-02 13:00:00+00:00,1.1986897991318501,0.773217168386228,0.02836791782677299,-0.044256975779407154,0.03069053410748057,-0.03713494546842183,-1.3961072827481273,-0.0007345307519935073,0.001944958727654242
2024-01-02 13:30:00+00:00,0.9757845043989133,0.8671421239286551,-0.00462413777803683,-0.06598411120961964,0.019295546242115352,-0.02278997573073044,-0.9658495138550235,-0.0006822474045438003,0.0019622664797196454
2024-01-02 14:00:00+00:00,0.941637842099416,0.5729548261816164,-0.011210541322538847,-0.013172807089004035,-0.013541463728126174,-0.06567401994048305,-0.5867624805222126,-0.0006825263056610956,0.001913038260094153
2024-01-02 14:30:00+00:00,0.7793182712723248,0.30194171190923824,-0.0146393965867746,-0.006857710528471506,-0.02990485248325575,-0.03272677751025915,0.07238349955052627,-0.0006419975236877596,0.0018391441721304425
2024-01-02 15:00:00+00:00,0.9985828622659888,0.07005047855056218,0.004725694783141471,0.03873018273983214,-0.029058273918392885,0.0016931571297257308,0.8518669302827756,-0.0005069706853276663,0.0018327688245949408
2024-01-02 15:30:00+00:00,0.9306544023644154,0.3509184047992067,0.0032052828560256708,-0.0030408238542316,-0.0012876803678654875,0.055541187101054795,0.4490012002925679,-0.0004327000443566059,0.001823493232456151
2024-01-02 16:00:00+00:00,1.0107520449918375,0.18425429097416762,0.006219502436491164,0.006028439160930987,-0.0029089564812877222,-0.0032425522268444695,0.6063685992147793,-0.0003010292229452099,0.0017606468798202972
2024-01-02 16:30:00+00:00,0.7142595765812798,-0.16638693381602263,-0.011510908371357972,-0.035460821615698274,-0.016985720294129314,-0.028153527625683183,-0.08583101150713095,-0.00028369194415582723,0.0017819226054197421
2024-01-02 17:00:00+00:00,0.9893928738369763,-0.16722375519150515,0.005363335846711878,0.0337484884361397,-0.012425294630216119,0.00912085132782639,-0.05198186489098702,-0.0003127664796022673,0.0016610538060851969
2024-01-02 17:30:00+00:00,0.9342777818892818,-0.28920646875192446,0.004748511734895405,-0.0012296482236329453,-0.00929501318273919,0.006260562894953858,-0.36828840806790164,-0.000379016671520371,0.001550040105233557
2024-01-02 18:00:00+00:00,0.593844696292974,0.21880399555235455,-0.01520555949108153,-0.03990814245195387,0.015548608268149161,0.0496872429017767,-1.5161794296677837,-0.0005842071983253187,0.0016231271164387669
2024-01-02 18:30:00+00:00,0.2876207497181083,0.803508032911967,-0.024112312307516023,-0.017813505632868987,0.05188410632298428,0.07267099610967023,-1.0116111379974835,-0.0006573293375756116,0.0016148893327527399
2024-01-02 19:00:00+00:00,0.4114131392069811,0.41892331331394833,-0.010092007433210134,0.028040609748611778,0.008247033505763363,-0.08727414563444183,-1.568979919103774,-0.0007597643080655476,0.0016136304131802092
2024-01-02 19:30:00+00:00,0.6666164627633496,0.42414029500727574,0.009139085000767405,0.03846218486795508,-0.005646729513537979,-0.027787526038602683,-1.1861008856388342,-0.0008151843847636501,0.0015484430320389158
2024-01-02 20:00:00+00:00,0.38997647726173074,0.606214200911245,-0.0026517180150911063,-0.023581606031717023,0.007031180564553624,0.025355820156183206,-0.673490060435278,-0.0007685563319761933,0.001564845573656477
2024-01-02 20:30:00+00:00,0.7082045791309683,0.5968183626675675,0.009144624022237133,0.023592684074656478,0.007182879190322788,0.00030339725153832875,-0.1548152174631223,-0.0006501078694569882,0.0015819411753141025
2024-01-02 21:00:00+00:00,0.6633951672060906,0.32376175807098695,0.005723107023704238,-0.006843033997065789,-0.013154368959259755,-0.040674496299165086,1.0225833910773205,-0.0004499320844671772,0.0015884107588100655
2024-01-02 21:30:00+00:00,0.6031582511315599,0.13407553527765342,-0.00032012548985349554,-0.012086465027115467,-0.0215462446302737,-0.01678375134202789,0.6584678934726417,-0.0002984302291335898,0.0015819637716104691
2024-01-02 22:00:00+00:00,0.27847613946941024,0.07244167511450562,-0.014035518006018197,-0.027430785032329402,-0.015563441241882942,0.011965606776781518,0.7198083052537645,-0.0002330883867463306,0.0015688320619221174
2024-01-02 22:30:00+00:00,0.09855451026736613,-0.15003808393488405,-0.016034270361173664,-0.003997504710310934,-0.015403751258848603,0.000319379966068678,0.6585838507085027,-0.00018782242352657677,0.001541609241553961
2024-01-02 23:00:00+00:00,0.18927273952685714,-0.04821544397977558,-0.005738315139254657,0.020591910443838013,-0.004587058494012294,0.021633385529672616,-0.7364653225835158,-0.00038110747117886355,0.001790182847540513
2024-01-02 23:30:00+00:00,0.447763035413992,0.45665996712522505,0.008477773953397563,0.02843217818530444,0.02517927993629218,0.05953267686060895,-1.8549258628746752,-0.0007178278141847275,0.001956746813961054
2024-01-03 00:00:00+00:00,0.5164699036642928,0.4382000556779165,0.010386447626165099,0.0038173473455350715,0.01881577938821649,-0.01272700109615138,-2.949771189838305,-0.0011374683506438581,0.001988785197343736
2024-01-03 00:30:00+00:00,0.13380160546170866,0.05803824864788062,-0.0081508375994227,-0.0370745704511756,-0.011964360185025155,-0.06156027914648329,-3.453884602712949,-0.0015638230269961462,0.001967888356916414
2024-01-03 01:00:00+00:00,-0.07502044054837949,-0.017389362895179106,-0.014174637702587964,-0.012047600206330528,-0.01641125726915675,-0.008893794168263192,-2.943463977070752,-0.0017906152321310325,0.002027005510989065
2024-01-03 01:30:00+00:00,0.25685779693560457,0.6410367763665927,0.0010912838650095763,0.03053184313519508,0.02832319303712688,0.08946890061256726,-3.4904609963639075,-0.002039173276941226,0.0020380145758757007
2024-01-03 02:00:00+00:00,0.48990245819939965,0.3220378584393592,0.013098464949729813,0.024014362169440473,0.004964068764516327,-0.04671824854522111,-2.725083060997265,-0.002224652922290734,0.0019364111987606838
2024-01-03 02:30:00+00:00,0.35525045761260454,0.4103317241190967,0.004118493531556133,-0.01795994283634736,0.001668023082431469,-0.0065920913641697165,-1.017202570844912,-0.0021252760535514672,0.002182615477259452
2024-01-03 03:00:00+00:00,0.6328097031381137,0.07357248369604054,0.011573713490371479,0.014910439917630691,-0.017343104980864735,-0.03802225612659241,-0.516315707470746,-0.002039981539074841,0.0020576788859940224
2024-01-03 03:30:00+00:00,0.7717759178168258,0.18866093216972316,0.015486448328882685,0.007825469677022412,-0.007753798713912893,0.019178612533903683,0.4220878870371239,-0.0018167479634343948,0.002191866915151056
2024-01-03 04:00:00+00:00,1.4010699715657953,0.024211563010286388,0.05730611477363788,0.08363933288951039,-0.008761896309859699,-0.0020161951918936105,-0.2853304191439649,-0.00172523206473715,0.0022187285355886217
2024-01-03 04:30:00+00:00,1.1038440503473295,0.5331519531546711,0.01925093370862163,-0.0761103621300325,0.022712817226371987,0.06294942707246337,0.08720813811091002,-0.001636154263357965,0.0021943317430873546
2024-01-03 05:00:00+00:00,0.8072701203898619,0.7611484726599297,-0.018374220700159816,-0.0752503088175629,0.03720118766241726,0.02897674087209054,-0.21486198039169477,-0.0016542125947664758,0.0020634759830082342
2024-01-03 05:30:00+00:00,0.49086345518503544,0.37914028300788943,-0.03403585205986459,-0.03132326271940955,-0.0049173735175201405,-0.0842371223598748,-1.0765348520403126,-0.001669116808153504,0.0019333821263162912
2024-01-03 06:00:00+00:00,0.1493384369151962,0.20925181731079048,-0.03425925922599504,-0.00044681433226090306,-0.021789351147396885,-0.03374395525975349,-0.4418900250851966,-0.001518353533216218,0.0019207964184352238
2024-01-03 06:30:00+00:00,0.43857674471529745,0.014445654204434544,-0.0058022755810521465,0.05691396728988579,-0.023693679046317792,-0.0038086557978418145,-1.6343825743440963,-0.001599951071139502,0.00212122179298675
2024-01-03 07:00:00+00:00,0.5477931047604405,0.21386792118652523,0.00832051571262847,0.028245582587361234,-0.0026592748439534797,0.042068808404728625,-0.9452195183627419,-0.001558012278757114,0.00212740487006026
2024-01-03 07:30:00+00:00,0.21394157440362452,0.0671046608048572,-0.007582778963291778,-0.0318065893518405,-0.003679002454672911,-0.002039455221438863,-0.7261410263360634,-0.0014501695173711785,0.0020834200658342095
2024-01-03 08:00:00+00:00,0.46952933065070385,0.48658668140988603,0.002653489545229759,0.020472537017043074,0.02046681262452929,0.0482916301584044,-0.5627868991584578,-0.0014099111888547923,0.0020952096131424598
2024-01-03 08:30:00+00:00,0.4631300743139147,0.2641845967684219,0.003772385067233916,0.0022377910440083137,0.0029654190810475545,-0.03500278708696347,-1.085975997481433,-0.0015399481308486914,0.0020007224438925632
2024-01-03 09:00:00+00:00,0.3266838084637106,0.1879406203271728,-0.003650899147270195,-0.014846568429008222,-0.006862273391278456,-0.01965538494465202,-1.4977615355656835,-0.0015866391723123494,0.0020191071392995147
2024-01-03 09:30:00+00:00,0.4707528665255742,0.04874886331107057,0.002982417471095747,0.013266633236731884,-0.012067404726606556,-0.0104102626706562,-0.9070018060580188,-0.0016515476970523446,0.0018962567425612462
2024-01-03 10:00:00+00:00,1.0410955080320066,0.22986796776880147,0.039464973077676144,0.0729651112131608,0.00159066530096863,0.027316140055150373,-0.9938878762155213,-0.0016233135714812817,0.0018915793228685058
2024-01-03 10:30:00+00:00,0.7162171677838369,0.6300733702987543,0.006839529915290993,-0.0652508863247703,0.030473543127066516,0.05776575565219577,-1.0971441397556605,-0.0015539304464622517,0.0019031442252606398
2024-01-03 11:00:00+00:00,0.6258837678282212,0.6426595286248015,-0.009482709994133198,-0.03264447981884838,0.02364535829490516,-0.01365636966432271,-0.021799032765165715,-0.0012369134990250323,0.0021999241806500047
2024-01-03 11:30:00+00:00,0.6703563769013884,0.3806232540591176,-0.005271347504733626,0.008422724978799145,-0.007702397567335567,-0.06269551172448146,0.5599756757021341,-0.0009940140568065947,0.002191132509144121
2024-01-03 12:00:00+00:00,0.26123221375400746,0.040072928997609364,-0.021012486755168744,-0.03148227850087024,-0.02919155558857256,-0.042978316042473985,0.03144720662732337,-0.0009226315511866081,0.0021623742690605415
2024-01-03 12:30:00+00:00,0.005051570901067731,-0.1890502511688129,-0.023519657467781147,-0.005014341425224805,-0.02882883740123439,0.0007254363746763415,0.3867418841964327,-0.000817951758291122,0.0019240870268983734
2024-01-03 13:00:00+00:00,-0.3207824539777851,0.3233297967688412,-0.021933174822565835,0.003172965290430624,0.009693608944612658,0.0770448926916941,0.38247939340088427,-0.0006851438552098479,0.0019067684508723235
2024-01-03 13:30:00+00:00,0.787894189864261,0.23388807088987812,0.03426896134544112,0.11240427233601391,0.008745714200943167,-0.0018957894873389836,1.006105952751253,-0.0003772442018810853,0.0021135833820975086
2024-01-03 14:00:00+00:00,0.5721911927727267,0.19691492799643387,0.018123094204243836,-0.03229173428239457,0.0014744754383792663,-0.0145424775251278,0.626359113157187,-1.6671640250756875e-05,0.0021414683989539407
2024-01-03 14:30:00+00:00,0.5518846133267189,0.35553479197973226,0.0036299679817078656,-0.02898625244507194,0.008083396031282358,0.013217841185806184,0.9526667655278711,0.00030807877470961486,0.0018965770247161675
2024-01-03 15:00:00+00:00,0.28142333174599327,0.22027295382549442,-0.01383790439986611,-0.03493574476314795,-0.0017923769871947826,-0.01975154603695428,2.0515026444871665,0.0007493211728310388,0.0020343327060892086
2024-01-03 15:30:00+00:00,-0.11684056896461799,0.4148944785916882,-0.02460408597773818,-0.02153236315574414,0.008742919404497701,0.021070592783384967,1.3843342014770532,0.0009010144559822893,0.0021897139858409686
2024-01-03 16:00:00+00:00,-0.08185217480223057,0.2218228664547924,-0.013573008724860627,0.022062154505755105,-0.004333398578651115,-0.026152635966297633,1.0053771948008512,0.0009034879553541502,0.002267013785429871
2024-01-03 16:30:00+00:00,-0.24515092976524952,0.022073316507196086,-0.009193777051709956,0.008758463346301343,-0.015348174432524675,-0.02202955170774712,-0.04500202346559872,0.0007524758209385556,0.0023857879676994036
2024-01-03 17:00:00+00:00,0.13154092586096677,-0.2721731593274735,0.007208402759060303,0.03280435962154052,-0.021921952079573245,-0.01314755529409714,-0.6084214869931729,0.0005626894084031226,0.0021927091613915674
2024-01-03 17:30:00+00:00,0.4702174905573359,-0.6560664844853313,0.02169827533602499,0.02897974515392937,-0.023954320567835502,-0.004064736976524513,-1.345472469965675,0.00021229739121180917,0.0023615157399695086
2024-01-03 18:00:00+00:00,0.14015456759503725,-0.36226915864464304,0.00026267070238665535,-0.042871209267276666,-0.004938755670892789,0.038031129793885426,-1.724792502915902,2.689321913199269e-05,0.002307801594023226
2024-01-03 18:30:00+00:00,-0.04461413672922434,0.04498394971686116,-0.011131119996961425,-0.02278758139869616,0.01702838813344197,0.04393428760866952,-1.3972949036390738,-0.00014594432545824812,0.002308430520556745
2024-01-03 19:00:00+00:00,-0.17453710030515926,0.24221734609180456,-0.011792441249064284,-0.0013226425042057177,0.023480785543928698,0.012904794820973453,-1.7113527557675086,-0.0004768355311132907,0.0024922597754375195
2024-01-03 19:30:00+00:00,0.3277271347305477,0.5272013059303667,0.011464731449876336,0.04651434539788124,0.03155281454038575,0.0161440579929141,-1.7234802436396102,-0.0008562766969189841,0.0023248746041909826
