state,fll_cwt_kf_count,fll_cwt_kf_median,fll_cwt_kf_mean,fsl_cwt_kf_count,fsl_cwt_kf_median,fsl_cwt_kf_mean,total_ls_cwt_kf_count,total_ls_cwt_kf_median,total_ls_cwt_kf_mean,diff_ls_cwt_kf_count,diff_ls_cwt_kf_median,diff_ls_cwt_kf_mean,p_short_liq_count,p_short_liq_median,p_short_liq_mean,p_up_pressure_count,p_up_pressure_median,p_up_pressure_mean,p_neutral_count,p_neutral_median,p_neutral_mean,p_long_liq_count,p_long_liq_median,p_long_liq_mean,p_down_pressure_count,p_down_pressure_median,p_down_pressure_mean,dir_expect_count,dir_expect_median,dir_expect_mean,hmm_conf_count,hmm_conf_median,hmm_conf_mean,liq_entropy_count,liq_entropy_median,liq_entropy_mean,short_dom_count,short_dom_median,short_dom_mean,long_dom_count,long_dom_median,long_dom_mean,state_count,state_share,state_name_en,state_name_cn,pressure_cn
1.0,37448,4.615154186587068,4.917604549119623,37448,6.873357700544566,7.07368416136206,37448,11.455326340103133,11.991288710481685,37448,-1.9446919369791225,-2.1560796122424355,37448,1.0,0.9999999689226595,37448,1.0,0.9999999689226595,37448,8.877122185508055e-34,3.107734042360831e-08,37448,5.829489629071336e-59,2.4741119134151095e-22,37448,5.829489629071336e-59,2.4741119134151095e-22,37448,1.0,0.9999999689226595,37448,0.9999995831106367,0.9587589206390494,37448,6.541177524641567e-06,0.05039298808786919,37448,1.9446919369791225,2.1560796122424355,37448,-1.9446919369791225,-2.1560796122424355,37448,0.15335913344390523,Short-liquidation strong dominance,空头清算强势占优,清算量向上压力强势
2.0,44983,5.317418365266648,5.7204479306002085,44983,6.005810714859478,6.357251960201618,44983,11.284592306246518,12.077699890801826,44983,-0.6252555520826233,-0.6368040296014095,44983,0.9999988161912292,0.949527919956268,44983,0.9999988161912292,0.949527919956268,44983,1.1793349374392851e-06,0.05007087205635049,44983,4.764879248699278e-17,0.00040120798738154203,44983,4.764879248699278e-17,0.00040120798738154203,44983,0.9999988161912272,0.9491267119688864,44983,0.9989259449936628,0.9159885202150367,44983,0.0083830274074059,0.08798582638738894,44983,0.6252555520826233,0.6368040296014095,44983,-0.6252555520826233,-0.6368040296014095,44983,0.18421688473902983,Short-liquidation mild dominance,空头清算轻度占优,清算量向上压力轻度
3.0,46412,5.822961570482176,6.129005037346812,46412,5.528889884372555,5.846894583999408,46412,11.364753408639803,11.97589962134622,46412,0.2733545033199256,0.2821104533474048,46412,1.684002396956921e-05,0.04751257065057614,46412,1.684002396956921e-05,0.04751257065057614,46412,0.9981717735038728,0.8960485233645842,46412,0.0001109502677942,0.05643890598483968,46412,0.0001109502677942,0.05643890598483968,46412,-9.271980552622796e-05,-0.008926335334263544,46412,0.9981717735038732,0.8960485233645842,46412,0.0126799365398485,0.10487742236848213,46412,-0.2733545033199256,-0.2821104533474048,46412,0.2733545033199256,0.2821104533474048,46412,0.1900690050576407,Balanced long/short liquidations,空头/多头清算均衡,清算量对价格没有明显压力
4.0,61608,6.401297687452917,6.888695978987453,61608,5.186977779775969,5.634968018139931,61608,11.568553568839803,12.523663997127382,61608,1.1817365659968058,1.2537279608475218,61608,8.631967151122825e-22,0.00033648275304887427,61608,8.631967151122825e-22,0.00033648275304887427,61608,3.23568717017512e-07,0.041967057726175684,61608,0.999999676431283,0.9576964595207754,61608,0.999999676431283,0.9576964595207754,61608,-0.999999676431283,-0.9573599767677266,61608,0.9988299318000514,0.9261970970284228,61608,0.009128188358003352,0.08787945234658605,61608,-1.1817365659968058,-1.2537279608475218,61608,1.1817365659968058,1.2537279608475218,61608,0.25230050985932795,Long-liquidation mild dominance,多头清算轻度占优,清算量向下压力轻度
5.0,53734,7.489820586741568,7.793933937885552,53734,4.423995377213261,4.844107023935922,53734,11.897441346426152,12.638040961821474,53734,2.6936843854271335,2.9498269139496314,53734,1.790528332182436e-80,8.773141189471672e-05,53734,1.790528332182436e-80,8.773141189471672e-05,53734,1.708423981431091e-39,0.00038722945295886275,53734,1.0,0.9995250391351465,53734,1.0,0.9995250391351465,53734,-1.0,-0.9994373077232518,53734,0.9999993487008092,0.9627801605613193,53734,9.928595904818383e-06,0.049576165211805606,53734,-2.6936843854271335,-2.9498269139496314,53734,2.6936843854271335,2.9498269139496314,53734,0.22005446690009625,Long-liquidation strong dominance,多头清算强势占优,清算量向下压力强势
